country,iso2c,iso3c,year,ur,status,lastupdated,region,capital,longitude,latitude,income,lending
Eswatini,SZ,SWZ,2016,22.7199993133545,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2015,23.3290004730225,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2014,23.9659996032715,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2013,24.5499992370605,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2012,25.1490001678467,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2011,25.8110008239746,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2010,26.4060001373291,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2009,27.0520000457764,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2008,27.6790008544922,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2007,28.2399997711182,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2006,27.6399993896484,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2005,27.0650005340576,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2004,26.5230007171631,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2003,25.9440002441406,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2002,25.3610000610352,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2001,24.8290004730225,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2000,24.2439994812012,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1999,23.6529998779297,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1998,23.0820007324219,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1997,22.5,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1996,22.0769996643066,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1995,21.6499996185303,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1994,21.7099990844727,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1993,21.7329998016357,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1992,21.761999130249,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,1991,21.8080005645752,,2022-12-22,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Ethiopia,ET,ETH,2021,3.69400000572205,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2020,3.23699998855591,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2019,2.32599997520447,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2018,2.31800007820129,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2017,2.29900002479553,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2016,2.28800010681152,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2015,2.2739999294281,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2014,2.26200008392334,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2013,2.25,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2012,2.28699994087219,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2011,2.31200003623962,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2010,2.33899998664856,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2009,2.38000011444092,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2008,2.40599989891052,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2007,2.43499994277954,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2006,2.47000002861023,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2005,2.5,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2004,2.69300007820129,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2003,2.94199991226196,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2002,3.13000011444092,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2001,3.30399990081787,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2000,3.5090000629425,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1999,3.71000003814697,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1998,3.62100005149841,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1997,3.47000002861023,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1996,3.31200003623962,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1995,3.21300005912781,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1994,3.09999990463257,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1993,3.04699993133545,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1992,3.10400009155273,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1991,3.07999992370605,,2022-12-22,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Euro area,XC,EMU,2004,9.2371075921384609,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2017,9.04135892068676,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2010,10.0694807131505,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2002,8.61215873115895,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2001,8.34844485596087,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2003,8.95239041754972,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2009,9.53977890357234,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2000,9.42971342848939,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2011,10.1088198283079,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2005,9.01661727398295,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2018,8.16567927541974,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2016,10.0033688926754,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2015,10.8355666964785,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2014,11.5955458797463,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1999,10.4420915768814,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1998,11.1936830110871,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1997,11.6689204936916,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2008,7.48248750990228,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2007,7.43411180324785,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2006,8.31046114383995,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1993,10.6803155195716,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1992,8.89595041777544,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1991,8.25683741222911,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2013,11.9209386790807,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2012,11.2866117830663,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1994,11.7642344236068,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2020,7.82208234831351,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2019,7.53086597739584,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1996,11.6704813380391,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1995,11.4452901915837,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2021,7.76318009149218,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1994,9.67896042680031,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1995,9.96333475788248,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2021,7.11202428944893,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1996,10.3236197033248,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2018,6.90025008619304,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1993,8.67240812594454,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1992,7.50622969514731,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1991,6.92290219455912,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2020,7.18006174782914,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2019,6.67135674973362,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2017,7.48124426433233,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2016,8.0901199671104,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2015,8.56297739412501,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2014,8.96136681953929,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2011,8.76226116638879,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1998,10.7392562883299,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1997,10.554245772307,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2009,8.94189719971049,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2000,9.82624248017573,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2013,9.19984027908749,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2012,8.96798265087258,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2008,7.104232607686,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2010,9.02277752196457,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2004,9.13454059619793,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2007,7.18053071155763,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1999,10.650605952567,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2005,8.74725276575268,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2003,9.15335912286922,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2002,9.15180318258578,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2006,8.09881870266364,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2001,9.1211856411875,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2006,8.16179401119903,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2005,8.68490742025945,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2013,7.24829861358018,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2019,7.26485670263255,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2015,7.61402462194462,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2012,7.23295454569694,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2004,9.31614557236298,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2008,7.39494922328515,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2007,7.36723962169243,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2014,7.48827850924244,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2021,7.73992715786786,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2020,7.93344020775043,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2018,7.08874192452377,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2003,9.64510443364891,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2002,9.8345194371047,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2001,10.2938493088022,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2011,7.85094539439763,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2010,8.52361100966049,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2009,9.14646501824239,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1996,10.0639743140002,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1995,9.11526280953168,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1994,7.78795732185779,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2017,7.39731670388644,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2016,7.62160482733607,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2000,10.9806759101737,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1999,12.3825211152592,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1997,11.1059974402295,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1993,6.1702448064379,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1992,5.41368261220258,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1991,5.01426397742169,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,1998,12.234296930564,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1996,10.0941405573982,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1997,10.7321813751435,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1998,11.613821969467,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2000,11.2630652004024,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1995,9.46768794911646,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1991,5.98731367864463,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1992,6.38719260739742,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1999,12.0186500025137,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1994,8.47667724693604,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1993,7.10009686334845,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2005,9.44923141219819,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2004,10.1308390407375,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2019,6.77847520678078,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2003,10.3995128185106,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2002,10.6822053382366,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2001,10.8521600293927,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2015,7.64661578691735,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2007,7.53826967323252,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2020,7.39250543500828,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2016,7.47102525996045,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2018,6.70134943875519,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2017,7.10996672467554,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2011,8.02933505820975,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2021,7.26116093183295,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2012,7.54125806027305,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2010,8.57852730204995,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2006,8.64039521973345,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2013,7.59874377568008,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2008,7.30698397858988,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2014,7.67731025144722,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2009,8.95623283795443,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2005,9.5628638484305,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2012,10.808436309992,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2013,11.3274445035559,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2004,9.87176694606443,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2019,6.69069847974315,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2006,8.62033202885731,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2008,7.20399459350198,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2007,7.44617063636845,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2003,9.63473787235215,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2014,10.8470244117424,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2020,7.04557664985935,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2018,7.26496469315367,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
