country,iso2c,iso3c,year,fdi,status,lastupdated,region,capital,longitude,latitude,income,lending
"Egypt, Arab Rep.",EG,EGY,2000,1235000000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1999,1065300000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1998,1076000000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1997,890550000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1996,636000000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1995,598000000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1994,1256000000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1993,493000000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1992,459000000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1991,253000000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1990,734000000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1989,1250181818.18182,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1988,1190000000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1987,947714285.714286,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1986,1217428571.42857,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1985,1177571428.57143,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1984,729142857.576871,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1983,490000000.7,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1982,293571428.990816,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1981,752571429.646531,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1980,548285715.06898,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1979,1216285716.02327,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1978,318166137.202863,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1977,104777603.416204,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1976,61000000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1975,8000000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1974,130000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1973,700000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1972,30000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1971,2310000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1970,680000,,2022-12-22,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
El Salvador,SV,SLV,2021,830501614.670001,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2020,373008737.677302,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2019,696287032.758767,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2018,412743968.360673,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2017,503801415.183001,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2016,479469380.713821,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2015,494541718.092298,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2014,506295970.34993,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2013,245179098.280128,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2012,430126687.532424,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2011,122500004.314785,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2010,-113160683.724283,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2009,368730000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2008,903050000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2007,1550510000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2006,241130000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2005,511140000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2004,363270000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2003,141200000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2002,470000000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2001,278900000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2000,173400000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1999,215800000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1998,1102684180.4683,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1997,59043540.3283369,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1996,NA,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1995,38037218.5997811,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1994,NA,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1993,16432044.0179603,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1992,15309478.7202233,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1991,25180498.960499,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1990,1898272.08566561,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1989,14360000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1988,16960000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1987,18320000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1986,24133631.4829509,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1985,12400000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1984,12360000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1983,28080000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1982,-1000000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1981,-5720000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1980,5880000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1979,-9960000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1978,23360000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1977,18640000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1976,12960000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1975,13100000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1974,20100000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1973,6000000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1972,6599999.9,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1971,7000000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,1970,3700000,,2022-12-22,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
Equatorial Guinea,GQ,GNQ,2021,491090929.1,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2020,529894746.1379,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2019,452287112.0704,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2018,396077780.0117,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2017,304827249.4895,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2016,53998812.9036,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2015,233325072.8367,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2014,167875182.5769,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2013,582948701.8906,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2012,985256411.512,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2011,1975000000,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2010,2734000000,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2009,1636219625.3171,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2008,-793872332.8234,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2007,1242731087.2645,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2006,469506014.6494,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2005,769146185.1714,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2004,340914468.516,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2003,689779766.0014,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2002,323391507.4578,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2001,940741215.6788,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2000,154499589.8738,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1999,154296173.9421,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1998,274768116.7281,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1997,53451528.1,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1996,376180404.220707,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1995,126924170.672485,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1994,16995533.4921224,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1993,22301675.6350731,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1992,6018320.15756731,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1991,41324758.9335023,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1990,11073778.6647058,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1989,890258.9696127,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1988,500000,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1987,1679999.9,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1986,5629999.9,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1985,2439999.9,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1984,2169999.9,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1983,520000,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1982,450000,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1981,-180000,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1980,NA,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1979,NA,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1978,-20000,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1977,NA,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1976,NA,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1975,NA,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1974,NA,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1973,NA,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1972,NA,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1971,NA,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1970,NA,,2022-12-22,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Eritrea,ER,ERI,2021,70472000,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2020,73828000,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2019,67116000,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2018,61015000,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2017,55468000,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2016,52305000,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2015,49323000,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2014,46511000,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2013,43859000,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2012,41357999.9,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2011,39000000,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2010,91000000,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2009,91000000,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2008,39000000,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2007,7206504,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2006,15375609.7,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2005,1431553.8,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2004,24103664.8,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2003,24999786.5,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2002,22766165.8,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2001,12131626.4,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2000,27870106.7,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1999,83222099.9,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1998,45493.2775877118,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1997,40797036.645433,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1996,36669547.2231249,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1995,NA,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1994,10,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1993,10,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1992,10,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1991,NA,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1990,NA,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1989,NA,,2022-12-22,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
